I,Q
-0.6069,0.26203
0.014341,-1.53
-0.42299,-0.34471
-0.32265,0.17539
1.1369,1.0986
0.40322,1.0249
-0.29192,-0.074117
0.33951,-0.050732
0.53027,0.40758
0.60684,0.54482
0.3167,-0.88144
0.56359,-0.21736
1.2207,1.1788
0.058103,0.04017
-0.64869,-0.72121
-0.10906,-1.4446
-0.82127,-1.3113
-0.66941,-0.04119
0.73815,0.32553
0.94106,0.72785
0.16919,0.29595
-0.14893,-0.20625
0.51494,0.28865
0.8801,0.55071
-0.20781,0.75544
-0.79272,0.17186
-0.96794,-0.38933
-1.4707,-0.19905
-0.84987,0.34745
-0.17955,0.34206
-0.1259,-0.19202
-0.10983,-0.46018
-0.31504,0.20871
-0.35787,1.5985
-0.11531,1.2854
-0.12487,0.60038
0.20954,-0.52137
0.14207,-0.37678
-0.81409,0.51608
-0.59702,0.32123
-0.021577,0.15194
-0.73851,-0.83556
-0.32261,-0.32399
-0.36883,0.85374
-1.3946,-0.61133
-0.7396,-0.96887
0.60881,0.11751
0.65922,-0.35065
0.026197,0.47552
-0.74919,1.5246
-0.97926,-0.1719
-0.25724,-0.18246
-0.19745,1.2717
-0.21962,0.2048
-0.40425,-0.15766
-1.1426,-0.12915
-0.11999,0.055751
0.53693,0.59399
-0.1735,-0.18837
-0.49552,-0.89452
-0.86276,-1.3472
-0.68731,-0.55006
0.086831,0.46857
0.65295,0.35873
1.4872,0.84207
0.99852,0.30727
0.087427,0.14338
0.48114,0.43303
0.51581,-1.0644
0.54121,-0.93877
0.2322,-0.16098
-0.3392,0.26754
0.1497,0.10219
0.87014,-1.1959
0.18141,-0.19055
-0.55076,0.43454
0.41286,-0.18837
0.64185,0.66893
-0.74323,0.9544
-1.4025,0.2072
-0.46138,-0.8552
0.56653,-0.40341
-0.35823,0.23928
-0.40336,-0.088073
1.3477,0.28947
0.6435,0.015111
-0.49109,0.027031
0.069496,0.057033
0.67455,0.0048543
1.3121,0.55703
0.40246,-0.47344
-0.17506,-0.44666
0.45086,-0.43361
0.44766,-1.5919
0.34711,-1.0847
-0.11375,-0.55171
-0.2011,0.26769
0.30251,1.5774
0.38885,1.195
0.095394,0.57834
-0.043156,-0.54375
-0.021504,-0.45511
-0.52498,0.79701
-0.44743,0.53409
0.046901,0.19647
-0.90891,-0.50539
-0.45802,-0.21833
0.0088492,0.96785
-1.5392,-0.078883
-1.1029,-0.58683
0.62927,-0.28517
0.44246,-0.43271
0.072632,0.038612
-0.13698,-1.0255
-0.22221,-0.94764
0.2355,0.47206
-0.27233,0.72345
-0.010612,-0.038213
-0.17267,-0.32372
-1.5577,-0.44966
-0.078109,-0.36917
1.1704,1.0495
0.62337,0.50244
-0.17785,-0.7297
-0.74307,-0.30022
0.99453,-0.23026
0.29807,1.0128
-1.3307,0.44618
0.071574,-1.3063
0.2858,0.33392
0.54966,0.70364
0.24209,-0.34572
-1.0522,-1.2228
-0.0040282,-0.72464
0.32498,1.4804
0.13043,0.83818
0.26466,-0.12179
-0.5368,0.26632
-0.60641,-0.34828
0.45528,0.097807
1.2221,0.45888
0.24502,0.01214
0.26627,-0.18816
0.8144,-0.69118
-0.66082,-0.78054
-0.59457,0.27708
0.30998,1.2037
-0.56246,0.96756
-0.69212,0.42013
0.10685,0.28019
0.77651,-0.13963
1.3351,-0.34502
1.4575,0.08486
1.1358,0.80024
0.63275,0.69035
0.041128,0.5867
0.060334,1.2103
0.58865,0.44235
0.17896,-0.093558
0.10157,-0.023514
-0.11158,-0.5212
-1.0857,-0.015552
-0.85081,0.24512
-0.63012,-0.36067
-1.1105,-0.74064
-0.59357,-1.2886
0.019581,-1.4645
0.10923,-0.99892
-0.22709,-0.28171
-0.30158,0.42649
-0.56792,0.87591
-1.3491,0.11164
-0.7025,0.1376
0.76362,0.88108
0.79428,-0.48522
0.22075,-0.67665
0.099194,0.061347
-0.5046,-0.88376
-0.53051,-0.76664
0.37376,0.32545
-0.0042155,0.74921
-0.059243,-0.068759
-0.32988,-0.26748
-1.6396,0.19834
-0.19123,-0.29532
1.4873,0.54986
0.75193,0.18962
-0.49136,-0.66021
-0.7692,-0.086323
0.86248,-0.56451
0.57724,0.42101
-0.20687,0.84584
-0.19446,0.50005
-0.99081,0.036524
-0.43529,-0.83782
0.56617,-0.21538
-0.37226,-0.041118
-1.1306,-1.1081
-0.2354,-0.7285
-0.72167,-0.6387
-1.7015,-0.179
-0.62923,0.1996
0.61925,-0.70047
0.23971,-0.49161
-0.59737,0.15906
-0.54879,0.44129
0.11065,0.16362
-0.094256,-0.16485
-0.10385,0.53083
0.25295,0.81749
0.24899,-0.060608
0.14474,-1.0875
0.083339,-0.014525
0.98291,1.2073
1.3878,0.45275
0.5868,-0.2554
1.37,-0.16461
0.94585,0.2553
-0.39181,-0.31679
0.58398,-0.61156
0.9238,0.47844
0.073114,0.65964
-0.65592,0.45099
-0.11542,-0.17663
-0.11606,-0.043163
-1.0988,1.1289
-0.25099,0.6299
0.010321,0.14046
0.06642,-0.79056
1.2265,-1.3861
0.75781,-0.034234
0.32336,0.19679
0.32623,0.37315
-0.82569,0.60723
-0.75622,-0.75117
-0.32178,0.084529
0.34818,1.1722
0.7962,0.19965
0.18437,-0.42977
0.13908,-0.44145
-0.48533,-0.36032
-0.98289,0.66516
-0.1326,0.66464
0.76752,-0.53965
0.84865,0.48011
-0.23742,0.58765
-0.50605,-0.11175
-0.54646,-0.0028718
-0.78176,-1.388
0.05123,-1.3545
0.16692,-0.020858
-0.18816,0.30662
0.54565,1.4011
0.34145,0.67026
0.092218,-0.32095
0.41633,0.59817
0.0051675,0.63563
-0.8463,0.30447
-0.72252,-0.58473
0.47622,-0.45334
-0.31866,0.094599
-1.4278,-0.61497
-0.42617,-0.60005
-0.94403,-0.30504
-1.6079,0.45454
-0.43267,0.41774
0.32338,-0.86032
-0.03075,-0.53431
-0.53686,0.42609
-0.27559,0.67087
-0.28313,-0.069359
-0.41664,-0.36926
0.18208,0.19003
0.48498,0.097887
0.36823,-0.73261
-0.40718,-0.63728
-0.18722,-0.52675
0.70741,0.51019
0.37347,0.36752
-0.30039,-1.5243
-0.12868,-0.73196
0.56598,-0.49466
0.4801,-0.1653
-0.1026,0.67383
0.18436,-0.42154
0.30082,0.36298
-0.29127,0.44327
0.22935,0.022344
0.11297,0.68328
-0.41843,-0.35115
0.20908,0.35557
-0.27644,0.36895
-0.78815,-0.53574
-0.10775,-0.37153
0.091383,-1.5517
-0.1875,-0.40994
-0.60749,0.94274
-0.22903,-0.33114
0.34909,-0.68813
-0.24168,-0.78752
-0.54005,-0.078381
-0.19145,0.40457
0.19659,-0.23134
1.1344,-0.7994
1.2992,-1.0339
0.66193,0.54126
0.23093,1.3447
-0.35949,0.010722
-0.78008,-0.47373
-0.12958,-0.091516
-0.39287,-0.52846
-0.55759,-1.2663
-0.17207,0.27019
-0.949,1.5096
-0.37957,0.74721
1.3689,0.17938
0.79029,0.73491
0.55163,1.0191
0.80758,0.096601
-0.42939,0.24537
-0.24095,1.0344
0.13496,0.99012
-1.031,0.99983
0.019263,0.57901
1.6779,0.61601
0.80924,0.62689
-0.16463,-1.0081
0.037308,-1.1224
0.056019,-0.084398
0.28094,-0.56909
0.36444,-0.66115
0.49486,0.87633
0.20472,1.2237
-1.2968,0.034558
-1.6392,-0.18931
-0.68597,-0.1362
0.252,0.14311
0.53057,0.016749
0.067817,-0.78374
-0.57826,-0.45564
-0.39473,-0.43942
0.80745,0.18247
0.46634,0.1442
-0.93115,-1.3386
-0.36548,-0.64463
0.28923,-0.61381
0.40457,-0.30885
0.17624,0.67217
0.054075,-0.4801
0.38218,0.20536
0.066109,0.37278
0.24429,0.14791
-0.051351,0.60661
0.22399,0.21776
-0.17095,0.80104
-0.21954,0.67557
0.22488,-0.084042
-0.47574,-0.15317
0.46226,-0.32528
0.92809,0.31968
0.61503,0.55279
0.063974,0.34248
-1.1418,0.58698
0.20655,-0.51781
0.38612,-0.48335
-0.24754,-0.39558
0.62684,-1.097
-0.86002,-0.068985
-0.79511,-0.2659
-0.25711,-0.1831
-0.86073,0.3706
0.68057,-0.72022
0.68848,-0.1235
0.17149,0.73887
0.15269,0.98022
-0.49346,0.76276
-0.069887,-0.43263
-0.14647,-0.092056
0.30665,0.24264
0.98077,-0.026368
0.23582,0.33533
0.40545,0.10748
0.38357,0.35218
-0.3194,0.3401
-0.0067773,-0.73598
0.50948,-1.2767
0.12105,-1.0759
-0.38409,-1.4364
-0.79318,-1.3114
-0.41496,0.2405
1.2489,0.37624
1.6777,-0.015087
-0.11087,0.57076
-0.56539,-0.25118
1.0891,-0.75383
0.80206,0.053366
-0.089452,0.087911
-0.34889,-0.18307
-0.064394,-0.19662
-0.067359,-0.012818
-0.21942,-0.27235
-0.013352,-0.29123
0.19404,0.44184
-0.55422,1.1816
-0.59961,-0.030789
0.49184,-0.69703
0.17356,1.2691
0.044662,1.7696
0.4934,0.18193
-0.65938,-0.87114
-1.5013,-0.56297
-1.1004,-0.22989
-1.2152,0.33358
-1.0724,0.12937
0.029774,-0.33623
0.44815,0.12166
0.11485,0.60608
0.31988,0.14127
0.16331,0.74673
0.088524,0.72283
0.13321,-0.19476
-0.452,0.025274
0.33783,-0.45673
1.0333,-0.11979
0.79399,0.34896
0.16618,0.35785
-0.79638,0.95343
0.099961,-0.49889
0.17561,-0.52783
-0.31767,-0.40874
0.030709,-0.80266
-0.047519,0.31638
0.30398,-0.5173
0.59349,-1.0162
-0.57962,-0.15564
-1.411,-0.25961
-0.063897,-0.53295
-0.54588,0.49534
-0.16695,0.016668
0.60193,-0.75165
-0.48977,-0.46252
0.67052,-0.66924
0.45127,-0.39414
-0.61836,-0.090495
1.0324,0.013343
1.1291,0.53775
0.37826,0.50437
0.58712,0.10932
0.89761,0.42836
0.90701,1.114
-0.33113,-0.10779
-0.34565,-0.0033735
0.042491,1.234
-0.67254,-0.0064827
-0.45692,0.52316
-0.16181,0.50035
0.1045,-0.92361
-0.10865,0.08587
-0.84158,-0.62836
-0.55949,-1.0322
-0.51992,0.71436
-0.59776,0.81636
0.27515,0.093986
0.23395,-0.23992
-0.25513,0.49265
-0.41894,0.44953
-0.75928,-0.32108
-0.60839,0.65858
-0.46869,1.2772
-0.1919,0.55158
0.43674,-0.29664
-0.18884,-0.071629
-0.31551,0.67421
0.932,0.54146
1.294,-0.14085
1.079,-1.1032
0.76487,-0.020786
-0.39336,1.4974
-1.5419,0.29216
-1.4751,-0.95046
0.089734,-1.6059
0.84551,-0.38861
0.1206,1.3961
0.66834,1.1508
1.1806,0.615
0.52879,-0.46416
-0.22128,-0.455
0.037469,0.47951
0.1522,-0.21368
0.28285,-1.1116
0.26798,-1.1034
-0.71343,-0.39559
-0.34116,-0.32041
0.15162,-0.77832
-0.085707,0.096791
0.28119,0.34669
0.13588,-0.58943
0.035164,-1.1184
-0.6527,0.09907
-1.4135,0.34051
-0.27073,-0.42263
-0.33577,0.63641
-0.20414,0.06104
0.28701,-0.96681
-0.61259,-0.28266
0.39607,-0.86965
0.29627,-0.55799
-0.6769,0.08129
0.94534,-0.33751
1.2638,0.047904
0.38033,0.41826
-0.59996,-0.032677
-0.91581,-0.93537
-0.42839,0.46052
-0.31556,0.5996
0.23671,-0.4031
0.3671,0.36078
-0.42884,-0.93127
-0.87781,-0.11047
-0.33628,1.534
0.48413,0.15776
0.25904,-0.26546
0.03025,-1.1056
0.62636,-1.3252
0.27944,-0.10535
-0.56721,-0.72361
-0.65282,-0.90641
-0.67947,0.51886
-0.72712,0.99591
-0.074496,0.059348
0.50537,0.84303
0.12781,1.4911
0.032277,0.51108
0.51344,0.19155
0.054829,-1.2543
-0.81101,-0.90997
-0.67789,0.99793
0.10218,-0.12742
0.43677,0.11801
-0.15999,-0.019519
-0.42492,-0.96621
-0.69321,0.70531
-1.265,0.41753
-0.61715,-0.60991
0.18708,-0.36328
0.06215,0.40629
-0.73145,0.57058
-1.1208,-1.1352
-0.1013,-0.88208
1.1253,-0.12944
1.2133,-0.42391
0.6054,0.91671
0.45687,1.137
0.93191,0.24257
0.31835,0.18675
-0.46753,0.027092
0.28159,-0.081789
1.1833,0.22124
0.50609,0.20218
0.21063,-0.26434
0.97997,-0.53984
0.66152,-0.19468
-0.34968,0.20187
-0.16067,-0.19367
0.7285,-0.45237
0.3665,-0.91775
0.02573,-1.3368
1.0303,-0.242
1.4435,-0.068482
0.56341,0.27958
-0.41148,1.6291
-0.95786,0.35136
-0.37517,-0.60221
0.27238,0.12781
-0.087361,0.65246
-1.0568,0.46538
-1.2735,-0.59927
-0.21802,0.57914
-0.01742,0.62521
0.075071,-0.48788
0.38666,0.17519
-0.75222,-0.63365
-0.82301,0.29211
0.31522,1.5245
0.50546,-0.036511
0.12851,-0.36265
-0.40185,-0.9807
0.007761,-1.4063
0.23983,-0.19517
-0.83857,-0.48062
-0.59849,-0.5885
-0.14291,0.10465
0.34002,0.30471
-0.11988,0.19411
-1.4727,0.094526
-0.32365,0.55688
-0.17225,-0.21442
-0.88146,-0.060388
-0.082825,1.5559
-0.68058,1.3208
-0.29365,0.25774
0.50738,-0.23309
0.12367,-0.55632
0.48213,0.38291
-0.55722,0.49569
-0.71914,-0.33497
0.46169,0.01231
0.36607,-0.39871
0.02031,0.3882
-0.72768,0.59601
-0.37584,-0.73259
0.47668,0.1095
0.53195,0.045825
0.063814,-0.1629
-1.1758,0.050544
-1.4579,-1.0352
-0.82791,0.15583
-0.064633,0.74082
-0.37403,-0.34301
-0.9996,0.80243
-0.52984,0.49947
0.011106,-0.51234
-0.0027164,0.026801
0.42693,-0.062071
1.3138,-0.56263
0.97142,-0.66305
-0.44952,-0.022218
-0.37036,-0.081784
0.27811,0.064926
0.9406,0.10907
1.5376,-0.43089
0.38032,0.79886
-0.11194,0.83795
0.42296,-0.017268
-0.24615,0.48937
-1.3095,0.20534
-0.64811,-0.39741
1.3468,-0.19618
1.4464,-0.064142
0.52551,-0.90579
0.52863,-1.5485
0.50053,-0.035334
-0.29242,1.2887
-0.71559,0.45349
0.034661,-0.37264
-0.39091,-0.21828
-1.0797,-0.24987
0.55224,-1.1665
0.57768,-1.1583
-0.15731,-0.49516
0.068987,0.051806
-0.19416,0.58494
0.49487,-0.31158
1.04,-1.1993
0.46761,-0.62822
-0.053333,-0.10728
0.44665,0.14484
-0.052247,0.2518
-1.3037,0.56254
-0.10094,0.67553
-0.19205,-0.099617
-0.85634,0.30739
0.51401,1.4828
-0.18969,1.5118
-0.21883,0.33379
0.40474,-0.38364
-0.072803,-0.57897
0.67044,0.19612
-0.29324,0.71718
-0.78236,-0.059069
0.16951,0.023476
0.90736,0.21691
1.5629,0.43534
0.36888,-0.076078
0.34197,-0.030073
0.22461,1.0146
0.043637,0.10794
0.48011,-0.033622
-0.38137,0.25948
-0.30669,-0.14282
-0.011789,0.41065
-0.30558,0.34406
0.26773,0.17329
-0.03207,0.37721
-0.029041,0.37946
-0.19542,-0.02387
-0.48378,-0.88638
0.83663,-0.16362
0.50874,0.34953
-0.37407,0.002525
-0.25583,0.17194
-0.41382,-0.20219
-0.1694,0.16173
-0.36318,0.37035
-0.013224,0.040224
0.11225,0.50856
-0.26248,-0.1713
0.022705,-0.30249
-0.88243,0.14265
-0.56472,-0.32506
0.26384,-0.23987
-0.66163,-0.90791
-0.88297,-1.2349
-0.62128,0.24333
0.088496,-0.088554
0.88866,-0.57207
0.4153,0.44963
-1.2583,-0.43617
-0.58217,-1.2251
1.6566,-0.39833
1.1925,-0.54186
-0.19986,-0.016815
-0.2989,0.20038
-1.0578,-0.42667
-1.5161,0.32882
-1.3316,0.81351
-0.45552,0.58037
0.18766,0.051837
-0.32679,-0.30783
0.34538,-0.0058679
0.11441,-0.048831
-0.32238,0.31083
0.10322,1.3287
0.38464,1.6114
1.0552,0.91059
0.41185,0.25843
0.0094152,0.37592
0.011694,-0.84126
-0.84679,-1.6724
0.52101,-0.82714
1.6263,0.46113
-0.17819,0.37541
-0.43047,-0.91315
0.077385,-0.74701
-0.031578,0.65074
1.0882,0.12589
1.5777,-0.14953
0.25243,-0.22514
0.32156,-0.14098
0.58136,0.85949
0.15796,0.12313
0.39226,-0.24863
-0.2918,0.32312
-0.29283,-0.029825
0.12915,0.39963
-0.15005,0.35704
0.33955,0.072712
0.098285,0.32125
0.18389,0.32351
-0.2451,0.039831
-0.21278,-0.43686
0.75821,0.14497
-0.30691,0.50336
-0.083693,0.59081
1.1636,-0.48966
0.52202,-1.4945
-0.91548,-1.0599
-0.13379,-0.14099
-0.28099,0.35254
-0.48607,0.18899
0.27375,-0.70176
0.68166,-0.2103
1.1426,1.1724
0.01566,0.98698
0.55332,0.033855
1.5838,0.20527
0.1898,1.0946
-0.27617,1.2537
-1.2253,0.018384
-1.1548,-0.43899
0.021675,0.57628
-1.1853,1.0186
-0.9399,-0.051263
-0.14886,-0.88942
0.2111,0.011838
0.42267,0.52177
-0.072395,0.081554
0.90522,-0.42237
0.5623,-1.4485
-0.91395,-1.3377
-0.45107,0.21206
0.27786,0.71829
-0.43811,0.40858
-1.3961,-0.1673
-0.44126,-1.0472
-0.12202,-0.5555
-0.59857,-0.7874
0.44191,-0.34469
-0.38608,1.3263
-0.81721,0.6976
0.02713,0.10082
-0.54383,0.65874
-0.071447,0.036076
0.36685,-0.37238
-0.26714,-0.2451
-0.14458,-0.12818
0.1935,0.15804
0.41402,0.19874
0.31172,0.11917
-0.16438,0.24588
-0.43299,0.099596
-0.28024,0.21706
0.051922,0.048663
0.36259,-0.23532
-0.20609,-0.38609
-0.25014,-0.23107
0.63879,0.47775
0.15833,0.29545
0.46178,0.29688
0.96434,1.3209
-0.44571,0.35629
0.1683,-1.0296
0.49551,-0.56028
-0.078914,-0.92521
1.1925,-0.70546
0.93594,0.24205
-0.20951,0.58414
0.18662,0.5955
0.96525,-0.85939
-0.023826,-1.5781
-1.2261,-0.6573
-0.16932,-0.049303
-0.13738,0.40607
-0.38595,0.37328
-0.023052,-0.76731
0.51116,-0.52315
1.4972,0.62492
0.3463,0.92008
0.51647,-0.20103
1.5657,-0.35711
0.19286,0.83522
-0.49391,0.79076
-0.46121,0.65496
-0.33153,-0.068875
0.69368,-0.37165
0.92916,-0.56308
0.99217,-1.0332
0.38231,0.68459
-0.47979,1.1687
0.30591,-0.098543
0.92518,-0.030213
1.0117,-0.61651
0.12783,-0.98862
-0.015366,-0.04629
1.0932,0.52429
0.26713,1.0574
-0.78885,0.96863
0.75646,0.30805
1.0003,0.76749
-0.4642,1.2275
-0.25881,0.36348
-0.36491,-0.6948
-1.1612,-0.2667
-0.94268,0.53643
-0.59942,0.15856
0.63933,0.30413
0.85572,0.95835
-1.0649,0.075538
-1.2693,-0.18761
-0.86736,0.26304
-0.24118,-0.26113
0.72597,0.10087
0.89815,0.22953
1.2861,-0.1638
0.53706,0.28546
0.21416,0.17989
0.69976,0.18864
0.42035,-0.62285
-0.03599,-1.5189
-0.62106,0.20358
-0.58819,0.32783
-0.79566,-1.1293
-0.48029,-0.61677
0.14673,0.27776
-0.023396,0.36382
0.68156,-0.66162
-0.2482,-1.1542
-0.23531,-0.88091
1.559,-0.059012
-0.18664,1.4366
-0.95334,0.11238
-0.59271,-1.0984
-1.1187,0.04247
-0.010152,0.19054
0.40836,0.24202
-0.12526,-0.22783
-0.66603,-1.2564
0.012943,-0.60712
0.9462,-0.19839
-0.77173,-0.72178
-1.1927,-0.41633
-0.2776,0.52228
-0.17207,0.3941
0.092763,0.36291
-0.63925,0.89181
-0.54107,0.85168
-0.13416,0.83971
-0.32984,0.067611
0.57562,-0.55527
0.61135,-0.85958
0.57042,-1.3385
0.62261,0.50622
-0.011757,1.3186
0.16649,-0.22046
0.7628,-0.38407
0.72515,-0.85877
-0.20495,-1.0045
-0.042091,-0.095203
1.2931,-0.024613
0.55144,0.90628
-0.032512,0.89008
0.29341,-0.38851
0.03679,0.18475
0.57497,-0.13925
-0.06174,-0.34512
-0.71388,0.091515
0.23964,-0.64251
0.28071,-0.66229
-0.93984,-0.37813
-0.81079,-0.6925
0.40347,-0.9898
1.5193,-0.46583
0.33837,0.5533
-1.3185,0.54916
0.12395,-0.073273
0.88859,-0.61036
-0.33559,-0.85307
-0.83953,-0.66693
-0.77369,0.52286
-0.30929,0.72573
0.32452,-1.048
0.70115,-0.48185
-0.036307,1.4159
-0.99176,0.91843
-0.90191,-0.40624
-0.37579,-1.0055
-0.51589,-0.13222
-0.80536,0.58574
-0.1254,-0.45919
-0.1481,-0.51784
-0.31536,0.55376
0.25934,0.10925
-0.38356,0.028875
-0.39164,0.80614
0.57117,-0.045175
0.086044,-0.86539
-0.67074,-0.81676
-0.16641,-1.1087
0.85661,0.30208
0.42542,1.2985
0.70585,0.71208
1.62,0.62161
0.65685,-0.46763
0.9125,-0.65264
0.77696,0.158
-0.036833,-0.027341
0.68628,0.37872
-0.71736,0.18701
-1.3181,-0.32632
-0.71,-0.76106
-0.58276,-1.0723
0.58633,0.19972
0.16738,0.24535
0.28118,0.21785
0.30107,1.0992
-0.52554,0.84977
0.84168,1.0678
1.107,0.84498
1.0995,-0.16634
1.289,0.37156
-0.63858,0.5937
-1.1929,-0.1993
-0.91719,0.10318
-0.23134,0.74227
0.60478,-0.26227
0.0016179,-0.74311
0.013066,0.17534
0.4312,-0.37016
-0.19445,-0.27698
-0.63142,0.27511
0.064578,-0.75139
0.080293,-0.78272
-0.93535,0.02615
-0.91393,-0.34572
-0.02738,-1.1702
1.1711,-1.0146
0.51981,0.27287
-0.95523,0.95973
0.066379,-0.10643
0.56827,-0.95963
-0.24606,-0.24312
-0.069298,0.38203
0.46287,0.96763
-0.12354,0.80334
-0.67004,0.63038
0.081429,-0.034565
0.74896,-1.2595
0.97764,-0.20243
0.086732,-0.60508
-0.54907,-0.72774
-0.15393,1.4511
-0.4119,-0.0098264
0.40868,-1.1832
1.1265,-0.081228
-0.16503,-0.051992
-0.26417,0.55579
0.13441,0.72132
0.41034,-0.27443
0.37205,-0.71189
-0.40372,-0.23998
0.55462,0.33858
0.35325,1.1697
-0.66379,0.65472
0.55232,-1.2391
-0.20938,-0.24123
-0.7754,0.84466
0.68498,0.3801
0.20819,1.4613
-0.050877,0.73526
-0.1232,-0.81717
-0.052631,-0.76956
0.86954,-0.62031
0.70671,-0.49512
0.91826,-0.3354
1.1219,0.2644
0.83106,0.14605
0.83997,-0.18354
-0.32706,-0.13473
-1.0307,-0.3104
-1.0469,0.36588
-1.3282,0.41918
-0.1554,0.051901
0.45435,0.25886
-0.42495,0.77858
-0.76715,0.9307
-0.088876,-0.99826
0.0079891,-1.2249
-0.82648,0.69213
-0.8444,0.69718
-0.58352,-0.50144
-0.84903,-1.0796
-0.40927,0.53335
-0.14272,1.5609
-0.5061,-0.41486
-0.56489,-1.1162
0.24553,-0.4406
0.28259,-0.12151
-1.0198,-0.39366
-1.1936,-0.71596
-0.98122,0.021723
-0.77237,0.13803
0.54024,0.17773
0.85777,0.1234
0.99692,-0.19115
1.1619,0.39064
0.58736,0.59633
0.76812,0.756
0.15592,0.82865
-0.39739,0.879
0.041323,-0.060902
0.23227,-1.4786
0.81542,-0.57389
-0.05999,-0.61558
-0.74092,-0.53745
0.41225,1.3835
-0.34989,0.16324
-0.038155,-1.2833
1.0027,-0.45784
-0.20731,0.065688
-0.11827,0.57272
0.39568,0.31065
-0.1414,0.18061
-0.60371,0.65794
-0.52308,0.11049
-0.21362,0.015445
-0.50318,-0.29684
-0.23272,-0.81912
0.37087,-1.037
-0.35763,-0.92665
0.32145,-0.027391
0.72355,0.016241
-0.79173,-0.91782
-1.1517,0.01115
-0.80784,1.1082
-0.53717,-0.24093
-0.23599,-1.2233
-0.080881,-0.65285
0.09688,0.32741
0.26112,1.1118
-0.099845,0.86302
-0.96336,-0.47353
-1.2049,-0.26187
-0.73501,1.1733
0.34562,0.2481
0.62051,-0.43541
-0.032426,0.79551
0.55315,0.95589
0.45657,0.80911
-0.34,0.80515
-0.30019,0.16555
-0.36815,0.19778
-0.78516,-0.19356
-0.70923,-0.30815
0.3603,0.32135
-0.0099241,0.00089425
-0.58815,-0.8655
0.4764,-1.3635
0.54895,-1.0565
1.2567,-0.29527
0.37924,0.10214
-1.5378,-0.45628
-0.082982,-0.88421
0.012595,-0.014871
-0.31223,1.2998
0.51503,1.2091
0.58241,-0.27935
1.1867,-0.23956
-0.076068,-0.26726
-0.090221,-1.276
1.0604,0.40811
0.16217,0.89653
0.64255,-0.64509
1.0561,-0.20354
-0.1031,-0.83285
-1.1176,-1.1484
-0.53982,-0.11968
0.79444,0.25348
-0.38018,1.3667
-0.422,0.45776
0.96778,-0.91782
1.0784,0.14084
1.4201,0.54605
0.63845,0.93882
-0.0032605,0.6007
0.14429,-0.56473
-0.15264,0.24711
-0.31758,0.84271
-0.41176,0.30102
-0.22059,0.13172
-0.66805,-0.063777
-0.50879,-0.61595
-0.032729,-1.0137
-0.71782,-0.7151
0.26538,-0.19268
0.62329,-0.29517
-1.0123,-0.53808
-0.94865,0.51902
-0.33981,1.287
-0.64997,0.0019495
-0.66726,-1.0443
-0.22343,-0.36046
0.41985,0.29645
0.8327,0.013482
0.42141,-0.64564
-0.16113,-0.14198
-0.28602,0.37354
0.32079,-1.1782
-0.40272,-0.62585
-0.70405,1.0204
0.39184,0.047672
0.17235,-0.40672
1.0198,-0.26474
0.83303,0.33601
-0.28476,0.15543
0.69339,-1.0097
0.15578,-0.4488
0.001812,-0.54335
0.71961,-0.26852
0.28608,0.32539
1.0738,-0.53397
0.38303,0.12514
-0.44516,-0.3775
0.36892,-1.2275
0.51968,-0.20898
0.36999,-0.43134
-0.90861,0.05367
-0.35045,0.80594
1.4118,-0.016096
0.019729,0.20103
-0.24386,0.373
0.7375,0.026626
0.33977,-0.70383
-0.1649,-0.83482
-0.40662,-0.093271
-0.48687,0.15975
-0.17622,0.56147
-0.42363,1.0339
-1.4983,0.64217
-0.68025,-0.26471
0.90025,0.082193
0.3983,1.0528
-0.12258,0.76799
-0.46608,1.0689
-1.188,1.0952
-0.42593,-0.268
0.63501,-0.47715
0.26207,-0.63248
-0.72306,-1.3697
-0.85687,-1.0222
0.66909,0.33481
1.604,0.67149
0.94468,-0.11307
0.31879,-0.73517
0.46395,-0.20529
-0.41313,1.1492
-1.1005,1.0735
-0.67303,0.2791
-1.0318,0.10063
-0.75389,-0.81521
0.4179,-0.11129
0.10885,1.6278
-0.86347,1.041
-0.76625,0.26284
-0.14056,0.44135
0.043987,0.45822
0.57968,0.065939
0.82544,-0.28698
0.086841,-0.75295
-0.26199,-0.091654
-0.1237,0.56643
-0.19555,-1.1844
-0.62116,-0.4679
-0.29927,1.2145
0.45519,-0.1256
0.057278,-0.53262
0.79446,-0.55283
0.8948,0.096238
-0.19249,0.29307
0.23224,-1.2135
-0.054525,-0.4937
-0.32535,-0.44301
-0.12347,-0.12702
-0.096336,1.1921
-0.10201,0.98229
0.46966,-0.2077
0.035923,-0.14129
-1.2013,0.58836
-0.6789,0.17442
-0.35886,-1.4199
0.036519,-0.33681
0.45372,1.7067
0.28102,1.221
0.57271,0.86422
-0.011171,0.64812
-0.052312,-0.85462
0.80405,-0.71195
0.36863,-0.031198
-0.096067,-0.1671
-0.25521,-0.74232
0.52759,-0.97662
0.091493,0.28835
-0.91368,0.38452
-0.85656,0.36367
-1.4394,1.0716
-0.68026,0.26546
1.2453,-0.88102
0.63387,0.050151
0.37925,1.2885
0.32131,0.45616
-0.14279,-0.65672
-0.35976,0.3527
-0.88182,0.97226
-0.13642,0.50744
0.74504,0.17221
0.94404,-0.51366
0.16467,0.11607
-0.71816,0.44643
-0.011682,-0.54388
0.61329,0.10255
0.48111,0.43657
0.0091159,-0.22271
-0.17361,0.23156
-0.46515,0.36583
-0.24256,0.21355
